shot_id,n_pass_nodes,n_pass_edges,n_passes_prev,pass_density,pass_clustering,pass_avg_path_length,pass_largest_eigenvalue,shooter_in_degree,shooter_out_degree,shooter_betweenness,shooter_eigenvector
1061e36c-f787-4847-9437-32806d995e37,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
52a7fa2e-d0f8-4c2f-80ab-feb50b4c300a,9,15,18,0.20833333333333334,0.30643011646240287,,2.935432331970032,1.0,0.0,0.0,0.0
3f830217-2ce9-405d-8208-11efa25c1dfd,2,1,1,0.5,0.0,,0.0,,,,
0034dfb1-6265-41df-92a1-bb0ba058776a,7,6,6,0.14285714285714285,0.0,,0.0,1.0,0.0,0.0,0.0
c49a2fd5-b6e1-4a66-b0bb-030823e2395e,8,15,18,0.26785714285714285,0.20327753944880747,,3.2385350751062916,,,,
7aa407d9-bbfc-45ad-b7b8-1a67341a38f5,0,0,0,,,,,,,,
ecfa2911-7030-430a-8768-1be27da2aa6f,6,6,6,0.2,0.0,,1.0,,,,
b639189a-d3da-4316-ba3a-a408ff911d73,9,15,18,0.20833333333333334,0.10499342082457275,,2.728292439019025,1.0,0.0,0.0,0.0
8504fc44-1916-4c83-8c82-0588d155fa48,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
ea2f37eb-921a-43a6-aa2b-9c84efe982ed,9,18,20,0.25,0.28259113055360874,2.013888888888889,2.6838033171136657,5.0,4.0,0.46428571428571425,0.6072400773604861
1c25d248-19bf-4d0d-8809-120a0ff3eb5a,0,0,0,,,,,,,,
70eff410-4678-4b29-8615-7667ab8a2c20,5,5,5,0.25,0.0,,1.0,1.0,0.0,0.0,0.0
e873a238-e39c-4e5b-bee7-cbd04d4e5cd7,10,19,22,0.2111111111111111,0.25782083290002156,2.45,2.430554954529664,3.0,2.0,0.013888888888888888,0.5335525033997982
541890a9-808d-4d07-b9b4-950aaf802c90,0,0,0,,,,,,,,
3ae695a8-991a-4f2f-83aa-ea0763b2515b,3,2,2,0.3333333333333333,0.0,,0.0,,,,
c83dacc4-a06a-4c16-bff6-e25ee2740b6e,8,16,16,0.2857142857142857,0.47916666666666663,,2.147899035704788,1.0,0.0,0.0,0.0
fb48cdac-fe0a-4452-a680-5880ed308a40,8,16,16,0.2857142857142857,0.47916666666666663,,2.147899035704788,,,,
fcfab8e6-651c-406f-a51d-d87d1d1804d0,6,5,5,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
7b4d2a3e-b744-4bf1-9a88-beec60f4365c,8,12,12,0.21428571428571427,0.475,2.4642857142857144,1.618033988749897,2.0,1.0,0.19047619047619047,0.4625585359400959
41302cc0-8445-4a66-84e4-f304b1a7460a,6,6,6,0.2,0.0,,1.0,1.0,0.0,0.0,0.0
89cdac4a-f79e-42de-ad9a-fbc70397b8a6,10,15,19,0.16666666666666666,0.14312833316000861,,2.8557725066359883,0.0,1.0,0.0,0.0
b353ca35-a05f-4a3e-bc76-abeaba9476f1,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
1d886e5d-5ccd-4f6e-b895-3ed152e8a9cf,6,9,9,0.3,0.5833333333333333,,1.7455312062598238,1.0,0.0,0.0,0.0
398dba86-b490-4dfa-a24e-134ab4f28080,7,7,7,0.16666666666666666,0.0,,0.9999999999999996,2.0,1.0,0.5,0.0
26f12ece-632a-419b-b17f-c63e9508a6bb,7,7,7,0.16666666666666666,0.0,,0.9999999999999996,1.0,1.0,0.4,0.0
541cfc39-9059-45d9-af39-d3525ccdbbf9,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
bc5cf701-66a0-4bbf-a349-b178a8999ebb,5,7,7,0.35,0.0,,1.618033988749895,3.0,2.0,0.5833333333333333,0.0
44e48928-bcd2-425d-bcd2-88b4b3e10764,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
89aae71e-0195-4011-b31e-746a31a8e5f1,6,8,8,0.26666666666666666,0.36111111111111116,,1.6180339887498953,2.0,1.0,0.1,0.0
e247a33d-7255-4f8f-b6d1-48f2b49cb559,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
e296dfd5-410a-4bd0-a68c-c8355fc52579,11,25,29,0.22727272727272727,0.2397978737224834,,3.7592511473784165,4.0,3.0,0.20555555555555557,0.0
528c2a96-74fb-491f-89c7-e1eb61b46a8e,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
314fc629-dbd3-4934-94c6-c591e358dbff,5,5,5,0.25,0.0,,1.0,1.0,0.0,0.0,0.0
18cc929b-52f5-45e3-8615-daf9260a31da,8,12,12,0.21428571428571427,0.42499999999999993,,1.6076676982947322,1.0,0.0,0.0,0.0
43672ac5-0101-457e-a459-fd4511a635ba,8,13,13,0.23214285714285715,0.5416666666666666,,1.7871514554515366,2.0,2.0,0.23809523809523808,0.0
2e62b86d-9b63-4229-b9f6-e29024ac4376,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
7baac0c7-203d-4e43-89f7-7d482a26ee0d,5,3,3,0.15,0.0,,0.0,1.0,0.0,0.0,0.0
f22266fd-345a-4d52-8390-69c13ff3df92,7,8,8,0.19047619047619047,0.0,,1.0,1.0,0.0,0.0,0.0
e5084146-9d0d-4118-9547-119e59d783ab,0,0,0,,,,,,,,
c739c650-2b62-4b07-84f4-406ed443109a,3,2,2,0.3333333333333333,0.0,,0.0,0.0,1.0,0.0,0.0
1d46cf14-436d-4645-b4c2-ac1ee76f3aed,9,13,16,0.18055555555555555,0.1197870857392685,,2.516332525352827,2.0,1.0,0.23214285714285712,0.0
f8fe0785-2ca0-41e9-b2b6-000ccd504061,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
979bce09-62d8-4fa7-be93-b3bac4a35d6a,10,17,20,0.18888888888888888,0.15499999999999997,,2.883747107230601,2.0,2.0,0.324074074074074,0.0
e9d3a1c6-d630-4f3d-b52f-6a3dc3fb97f8,6,5,5,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
e877d7f3-6505-4d08-b4d5-f82ab8c3ec6d,10,19,20,0.2111111111111111,0.22000000000000003,2.466666666666667,2.302775637731995,3.0,3.0,0.2662037037037037,0.4889901841482671
12b0d458-1b39-41dd-aaac-a5c99f79e931,6,7,10,0.23333333333333334,0.22047236832891656,,1.999999999999999,1.0,0.0,0.0,0.0
e99d627f-e66e-4177-9c42-3b426364602c,7,13,15,0.30952380952380953,0.20023151606266795,,2.5514344365495396,1.0,0.0,0.0,0.0
836423cc-0eda-4db1-a100-07e1790c1bcb,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
b618df8a-6b06-457d-af36-28fae7ca9c46,10,16,18,0.17777777777777778,0.1070932892410642,,2.2080120716264364,1.0,1.0,0.0,0.0
a5a83f87-2ee0-4ac1-9fa8-ac8ec64356d1,0,0,0,,,,,,,,
e2be8cf0-ff95-403e-98b6-9cdc76ad05d5,0,0,0,,,,,,,,
0a50d7fa-da0f-4e7c-a56b-f11e159f2ec9,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
6b82361c-488c-47fe-b46f-d7dfccf5bbd0,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
f483a064-58af-4ec4-b768-2744c218e932,10,22,26,0.24444444444444444,0.26462635940738044,,3.6348210579753566,4.0,4.0,0.2361111111111111,0.0
191352f4-b6b1-4676-bb29-03561c51730b,6,5,5,0.16666666666666666,0.0,,1.0,1.0,0.0,0.0,0.0
b2d5366c-4dee-4904-930e-a75104a88eab,8,12,12,0.21428571428571427,0.27083333333333337,,1.9999999999999996,1.0,0.0,0.0,0.0
aaee45ea-af21-455f-a2b1-83ed15845ac6,10,17,17,0.18888888888888888,0.25,,2.284341434893747,2.0,0.0,0.0,0.0
e6c7c7ff-c635-4f9b-914c-b299368e07e9,5,4,4,0.2,0.0,,0.0,1.0,0.0,0.0,0.0
6926b425-5a2d-484b-a4d5-85f4e6298216,4,4,4,0.3333333333333333,0.0,,1.0,1.0,0.0,0.0,0.0
a0c635e4-d590-46ad-9e55-f054f78a9ff1,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
4b042657-3c64-4516-bb8d-f1c322719eeb,7,10,10,0.23809523809523808,0.0,,1.6902844946166125,2.0,2.0,0.43333333333333335,0.0
e0dada79-fcfb-4294-aa8e-18116ec67027,9,12,13,0.16666666666666666,0.22662041878403144,3.1180555555555554,1.518842512145371,2.0,1.0,0.42857142857142855,0.49431460022652146
2de00683-0883-4d97-892e-a2500b03e67a,11,16,18,0.14545454545454545,0.0,,2.098140819593144,5.0,4.0,0.5555555555555556,0.0
0a0aeb90-f461-4fbe-8b3f-9011e25a47d4,7,13,13,0.30952380952380953,0.4047619047619047,,2.246979603717467,1.0,0.0,0.0,0.0
db44dcba-6ceb-4173-af6c-d18a1883a2eb,2,2,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
30bc9a92-63a7-4dea-86b1-5fd2cd200584,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
27149088-cbf9-494a-8e26-15ddbc4741e6,9,11,11,0.1527777777777778,0.0,,1.3802775690976137,1.0,0.0,0.0,0.0
ea3e0515-ea35-4660-87cd-e1650a061d1c,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
ea579ea8-c5c3-43cb-86b1-b254b3d6e3fb,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
365ce792-877a-4513-abd2-98766c899e8f,9,13,16,0.18055555555555555,0.14625589656959645,,2.5271188148828934,1.0,0.0,0.0,0.0
858312e1-fe6f-4281-914e-4fb03ba0374f,9,15,18,0.20833333333333334,0.25925925925925924,,2.6072085674453027,1.0,0.0,0.0,0.0
5d05bf0a-7b81-496f-8f02-725cdc90f3e9,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
7dbc76bb-0c3d-4cd4-9c7c-3227dfe899f5,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
dfad304d-d7f5-4215-bedd-365b92649aa8,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
3033427a-49c3-45a9-b0f2-9c53df558f59,2,2,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
97093c18-29f0-422a-b0f3-bbbc3aadaa6a,10,23,29,0.25555555555555554,0.1668816184102993,,4.131345435333958,2.0,1.0,0.05555555555555555,0.0
61e05b20-2f57-4401-b337-f7475a0ad499,6,8,8,0.26666666666666666,0.0,2.2666666666666666,1.5537739740300371,3.0,3.0,0.8500000000000001,0.6343255686650056
83842ff3-709e-468f-9a75-32dd55cd6b0e,6,9,9,0.3,0.0,,1.8477590650225733,1.0,0.0,0.0,0.0
5667d74e-c1f0-4282-91a4-5f89c6db16e2,0,0,0,,,,,,,,
162cfa7d-b412-4314-9bc8-32363be03691,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
76c031af-d1a0-49ec-98c6-f8b8c6f59c8d,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
e580ccbc-f422-455f-8282-476165725146,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
44a74e3a-859b-473b-95cb-906764036a0d,6,6,6,0.2,0.0,,1.0,1.0,0.0,0.0,0.0
9327f533-e6ef-4c9e-b0d7-e382931e953e,0,0,0,,,,,,,,
81abdd8f-aa8d-4866-958a-0bb09e4c9cfe,7,10,12,0.23809523809523808,0.0,,1.936703018560016,3.0,2.0,0.36666666666666664,0.0
090345e5-0659-4700-a2e8-4974c8ebfb50,9,17,20,0.2361111111111111,0.2088885611838992,,3.1325395909036144,1.0,0.0,0.0,0.0
85e396a8-118d-44af-a36a-c585a7caacb8,11,22,28,0.2,0.09290340371069848,,3.729702868437585,4.0,3.0,0.10740740740740741,0.0
5338f09e-864f-4abb-bf7d-13ce7f7e1892,6,9,10,0.3,0.0,,2.0,1.0,0.0,0.0,0.0
e60bd19e-3e61-4b34-82f6-77046e0a643f,10,14,14,0.15555555555555556,0.16666666666666666,4.0,1.6522065998931559,1.0,1.0,0.4444444444444444,0.20606063349879558
3f2ab42d-6012-4d8d-be29-bf09dd10ef74,0,0,0,,,,,,,,
14f4ee20-90ef-4221-a07d-24b00db16885,6,6,6,0.2,0.0,,1.0,2.0,1.0,0.2,0.0
8d6a08b1-8af4-4268-a9e9-15bfb8f1eb6f,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
b25cbbfb-18c1-4626-80be-243bae5dd40c,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
26249219-1aaa-403d-9971-85039ac34c21,8,7,7,0.125,0.0,,1.0,1.0,1.0,0.0,0.0
be933b6b-1652-4653-9ad8-a0df5b72be37,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
a3e2798c-f550-4f03-a9f1-791ef44d42e6,5,4,4,0.2,0.0,,0.0,1.0,0.0,0.0,0.0
0002e561-40cf-401a-a298-61f1cce6a57c,0,0,0,,,,,,,,
22faaec3-8a07-46eb-ae8c-fd5bddfaa545,11,21,21,0.19090909090909092,0.393939393939394,2.4909090909090907,2.220398740895031,4.0,3.0,0.4277777777777778,0.46721276823301394
da7c4816-2e4a-4354-b806-7333e134e0c2,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
35acdbdc-91a9-4e10-b9ca-8525154a5c3b,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
1188b456-fcd1-409e-b2eb-3f2cdbc6bd92,6,7,7,0.23333333333333334,0.25,,1.1938591113212234,1.0,0.0,0.0,0.0
14f03914-07c6-4c95-b877-970da010ce39,11,19,20,0.17272727272727273,0.3969696969696969,,2.4132831051237837,1.0,0.0,0.0,0.0
4bf2258f-145f-43f2-b6ab-e05dac919b30,8,23,35,0.4107142857142857,0.1987915636480367,1.3541666666666667,5.590985197365557,5.0,4.0,0.34523809523809523,0.22385035910805282
fbf1482f-e9d6-48ee-928d-9c0f1465c514,8,23,35,0.4107142857142857,0.1987915636480367,1.3541666666666667,5.590985197365557,3.0,2.0,0.0,0.3130148018378182
7ee1b993-b077-4b24-a347-eccea5858827,3,3,3,0.5,0.0,,1.0,2.0,1.0,0.5,0.0
03a2f791-a051-4666-b9e0-347460161b53,5,4,4,0.2,0.0,,0.0,1.0,0.0,0.0,0.0
aca80b04-2892-4c4f-888e-df76c7567817,10,25,27,0.2777777777777778,0.295397089415573,1.8333333333333333,3.379412657385018,2.0,1.0,0.020833333333333332,0.16321235123628303
bb89db40-cc3f-4041-bb40-f2dd98ec5ef4,0,0,0,,,,,,,,
9ae80932-88a0-46c4-906a-d92d4999f5a3,4,4,4,0.3333333333333333,0.0,,1.0,1.0,0.0,0.0,0.0
74bd4e36-7331-453b-a774-836d5d02f062,7,14,14,0.3333333333333333,0.5523809523809524,2.142857142857143,2.2286568791992405,2.0,1.0,0.16666666666666666,0.27772776164590723
57a1ff08-7356-4f00-bbef-dedd3511820f,8,8,8,0.14285714285714285,0.27083333333333337,,0.9999999999999999,1.0,0.0,0.0,0.0
5d6a2340-6590-4fe1-9c4a-50231981c1a3,9,16,17,0.2222222222222222,0.3333333333333333,,2.141457029384743,1.0,0.0,0.0,0.0
db3c376e-5207-4397-9d26-ed33a83fa345,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
fcfa19a3-f42f-4dea-b980-b3dd0ae90bf3,3,2,2,0.3333333333333333,0.0,,0.0,,,,
4d169b29-d271-42b3-bf7f-70dca093dbbe,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
374675b7-0c6f-48ab-8051-9b28007f7db1,8,11,14,0.19642857142857142,0.14868136462169626,,2.199884118104171,2.0,1.0,0.0,0.0
0ef3a93b-18c2-4b26-8ff5-6adf8579c4b1,9,12,15,0.16666666666666666,0.13216121299706335,,2.199884118104171,1.0,0.0,0.0,0.0
477a80b8-2b1b-401d-96d8-5115b5be49ad,9,12,15,0.16666666666666666,0.13216121299706335,,2.199884118104171,2.0,1.0,0.0,0.0
9a7af02b-ef2b-41a2-b2fe-0c033342cef8,10,13,16,0.14444444444444443,0.11894509169735701,,2.19988411810417,1.0,1.0,0.1111111111111111,0.0
f7a1cf4b-6c87-4bbe-9762-25dc35645490,6,10,12,0.3333333333333333,0.2824901312368591,,2.516343165275929,1.0,0.0,0.0,0.0
7fa0c22a-17d7-4517-964b-6bae5555f56d,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
052bab71-4157-4598-99c6-b4d22f13e110,5,5,5,0.25,0.4333333333333334,,0.9999999999999999,1.0,0.0,0.0,0.0
47f57094-415a-48b6-81c9-327493fcb4a5,9,13,15,0.18055555555555555,0.0,,2.0910000773000976,1.0,2.0,0.07142857142857142,0.0
d6ce0839-87f8-48c0-9121-87e2d1032310,0,0,0,,,,,,,,
3d197463-15e7-4534-941b-998d61b05b41,2,1,1,0.5,0.0,,0.0,,,,
00cdf1f5-0fe3-4af6-b303-5d3742c4747b,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
dc0ac988-3f23-4b8e-be6f-1342dc6679c3,3,3,3,0.5,0.0,,1.0,2.0,1.0,0.5,0.0
36015584-f450-4dc3-85b1-dca672169d80,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
ada34db0-2814-449f-9d43-3e47f9452fba,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
114ea3d5-b95a-4069-b461-c8eef8f45645,0,0,0,,,,,,,,
c926cc03-a6cf-486a-a7a4-0842ba9bf21e,6,6,6,0.2,0.38888888888888884,,0.9999999999999999,2.0,1.0,0.35000000000000003,0.0
1fdcee24-c37c-4e31-b1de-6f62e9fafc4b,6,6,6,0.2,0.38888888888888884,,0.9999999999999999,,,,
ec11ccd2-e976-4b5e-be7b-958599a7a146,4,3,3,0.25,0.0,,0.0,2.0,0.0,0.0,0.0
77d729d7-8cde-43cf-aedc-e71c4139f936,0,0,0,,,,,,,,
1c715553-ddc6-47ca-8cd3-b47a22b98998,7,7,7,0.16666666666666666,0.0,,0.9999999999999996,2.0,1.0,0.5,0.0
c41b4539-631d-46a9-bf7b-969c0a8a06a3,3,3,3,0.5,0.0,,1.0,1.0,0.0,0.0,0.0
8ce85e91-7595-4105-b1b9-fbef9a514cbb,3,3,3,0.5,0.0,,1.0,,,,
469fb32d-eee2-42ac-a5f7-f41fce3ab06a,2,1,1,0.5,0.0,,0.0,0.0,1.0,0.0,0.0
c9c21a0c-8bf4-4ac5-9751-191b24ff6492,0,0,0,,,,,,,,
815b0d8f-5e2f-4186-975e-1d6b3034e4ce,2,1,1,0.5,0.0,,0.0,,,,
cb5393d7-7266-47d9-8f01-6f5b2e29f18b,4,4,4,0.3333333333333333,0.0,,1.0,2.0,1.0,0.16666666666666666,0.0
8dd06075-7ff3-451c-b6b8-1c7303b93a7a,9,18,20,0.25,0.1999192005466003,2.0902777777777777,2.8313865289006332,2.0,1.0,0.15178571428571427,0.10501501621113928
ae41d0bf-149b-47ec-9d30-59ffe0585f84,9,14,15,0.19444444444444445,0.3090314812888984,2.6944444444444446,1.8275109063088086,2.0,1.0,0.10714285714285714,0.52519498577404
6d6b9bdf-4012-44eb-a865-f50a0756ac6a,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
ca418807-ef27-44e8-8bac-fb8d7363c7a3,11,20,27,0.18181818181818182,0.0726376213956969,2.0257575757575763,3.0252027114668776,2.0,1.0,0.044444444444444446,0.20909129351751946
d0f1337b-e701-40c7-b79f-93fdb139fca8,0,0,0,,,,,,,,
eabd44ea-9133-4a5e-8ac7-563b30de1ffe,3,3,5,0.5,0.0,,2.0000000000000004,1.0,0.0,0.0,0.0
cd1b1b5f-4444-4fba-8a0e-0990fdda83a7,5,6,6,0.3,0.0,2.2,1.2720196495140694,1.0,1.0,0.41666666666666663,0.36582856827153076
e6985eba-993d-4164-ad9e-5cee358f8916,0,0,0,,,,,,,,
bf52cf72-7765-4da6-8ac0-38d2fa7b68ee,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
4da1beec-972a-4986-8720-da71780eceb4,0,0,0,,,,,,,,
e3c2d7a0-01a0-4e36-b443-91a5476b598a,0,0,0,,,,,,,,
6333f948-763d-442d-9a16-b14d1c6aeb0d,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
df860089-0e1c-4262-9f27-c30e8511f4a0,10,10,10,0.1111111111111111,0.0,,1.0000000000000002,2.0,1.0,0.16666666666666666,0.0
7d827fcc-5473-49e5-ad82-3ce7b969c17b,0,0,0,,,,,,,,
69077479-a638-4838-b54c-8e918a5350ad,3,2,2,0.3333333333333333,0.0,,0.0,,,,
3c231f08-f99b-48c6-b5bd-684f31a4ee14,0,0,0,,,,,,,,
54b69050-a308-4011-8cb5-e0f5d1ef5413,5,6,7,0.3,0.4666666666666666,,1.6180339887498962,3.0,2.0,0.5833333333333333,0.0
f466b13f-5057-408a-aeb1-a222d128ba22,5,7,7,0.35,0.5333333333333333,,1.6180339887498936,1.0,0.0,0.0,0.0
95c4ead2-38ea-4a5e-a973-d705a0552b18,5,7,7,0.35,0.5333333333333333,,1.6180339887498936,,,,
3aa1c41c-d7d7-4fa5-9071-3492d7801027,7,12,15,0.2857142857142857,0.14999060117796106,2.3452380952380953,2.8850741959241035,1.0,1.0,0.3,0.15046934032875844
6a352f47-6485-4163-a802-9f817fafae08,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
5c583506-8bd9-4dcb-a300-90df976b806a,8,15,22,0.26785714285714285,0.3630380109054845,1.684523809523809,3.0168156160605837,3.0,2.0,0.0,0.2965251524570932
bb4c3ea2-0278-4be9-b803-262116e98b43,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
434417ed-5698-4a29-9936-358cc3b66708,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
b5ae28c3-cb20-493d-b682-f626840932d4,6,11,12,0.36666666666666664,0.611111111111111,,2.4811943040920155,3.0,2.0,0.35000000000000003,0.0
6fe5f4b6-f7c3-44c1-b4bd-95ed3f7b55c1,9,15,18,0.20833333333333334,0.1633230990604465,2.3333333333333335,2.0875774891853314,2.0,2.0,0.375,0.2570423758302025
c6eb6107-09bc-47fd-9f30-da9955b7d608,10,30,42,0.3333333333333333,0.2798608382808066,1.4537037037037037,4.692745123264006,5.0,4.0,0.16666666666666666,0.35669623138529205
b5b6cc88-4ee2-44ad-bb7e-a2ea8e358883,10,21,26,0.23333333333333334,0.03149802624737182,2.0,3.204579450110171,4.0,4.0,0.3472222222222222,0.53125622760818
409661d0-a947-4255-a640-1776ac1ede23,8,14,21,0.25,0.16824470207191947,,3.0871609187091695,1.0,0.0,0.0,0.0
e117102c-d4c1-4610-ab08-c7877441d742,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
360afde3-2360-417f-b287-f7019b84680b,10,14,15,0.15555555555555556,0.0,3.0722222222222224,1.8655674387162449,2.0,1.0,0.38888888888888884,0.18846112747244514
a7463583-f8f4-412f-88d2-c7c834a4105d,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
645eb80a-ff4a-433f-be95-e2e6378900c8,7,8,8,0.19047619047619047,0.3095238095238096,2.9285714285714284,1.1938591113212227,1.0,1.0,0.4,0.246886520078465
aa0325e3-4158-4f49-8025-7ea3464a7c15,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
61796fa6-51f2-4327-9a4a-8ce3061138fb,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
ad530050-f93b-472f-bb7f-893084f82c0b,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
d5e04f50-0f60-4708-bde1-759f1d0f5894,10,23,29,0.25555555555555554,0.28911349233713857,2.118518518518519,3.8011483979439182,3.0,2.0,0.0,0.2448073314434202
00a88c45-9765-4c30-9334-b903240a08b1,10,23,29,0.25555555555555554,0.28911349233713857,2.118518518518519,3.8011483979439182,3.0,3.0,0.027777777777777776,0.45531330496152994
73ad5c99-6b0b-4885-b952-7fc60573d9b7,6,6,6,0.2,0.35000000000000003,,0.9999999999999999,1.0,0.0,0.0,0.0
1995f196-873a-41a9-82cb-4d02f9820485,6,6,7,0.2,0.0,,1.4142135623730951,1.0,1.0,0.2,0.0
3b0f8177-43ab-4849-88a7-3a32b82e13f2,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
068e0faa-76eb-45c0-b593-2fe4d67593e7,5,8,11,0.4,0.33898815748423095,,2.334085267498261,4.0,3.0,0.41666666666666663,0.0
ae98e156-abf9-446b-9dcc-a3e9445fb2ed,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
56a9f9f7-e9be-476d-bbff-f585f20f6a71,3,3,3,0.5,0.0,,1.0,1.0,0.0,0.0,0.0
8fe955ff-ad93-4899-afc5-d63cb51105b6,4,7,7,0.5833333333333334,0.8333333333333333,1.4166666666666667,1.8392867552141612,2.0,2.0,0.3333333333333333,0.5647928991043738
0f521099-6066-4bcc-9c17-86c9e8df453e,5,6,6,0.3,0.4666666666666666,,1.3247179572447452,1.0,0.0,0.0,0.0
b1eb5bd8-29a5-4595-8851-7fab15cd4580,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
347c50d3-0976-4531-935e-1603068c7171,5,6,6,0.3,0.4666666666666666,,1.0,2.0,1.0,0.41666666666666663,0.0
4243308a-98d5-4606-878c-b24f7e3d6436,5,6,6,0.3,0.4666666666666666,,1.0,,,,
ba681c4c-f520-4c50-baa6-ab762c963a61,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
0b4667fc-257b-4538-b85b-ab5f9f8c1643,0,0,0,,,,,,,,
6f4e27cf-73d8-42da-934e-affa6c5679c9,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
323dd7b9-279d-43b7-a7ed-df9976366da8,10,28,35,0.3111111111111111,0.37424568027417104,1.7722222222222221,4.579290829292211,5.0,4.0,0.0,0.4585340056567092
330f17c4-2155-40b4-ba0c-7cfe8dded159,6,5,6,0.16666666666666666,0.0,,1.4142135623730951,2.0,1.0,0.0,0.0
42d1a571-12fb-402e-a71f-c97406e1e607,8,9,9,0.16071428571428573,0.1875,,1.1938591113212234,1.0,0.0,0.0,0.0
66d26935-f0c5-4574-af05-2223f780e8b5,9,17,25,0.2361111111111111,0.07378243175852313,,4.8027608004002005,1.0,0.0,0.0,0.0
a38faed5-995c-4dbb-9216-76345fef3cc1,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
57cf2298-1d5f-4ddc-b495-a7c5a1293725,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
e569c7ae-0ac3-45cd-9aae-f049a03428f7,10,24,31,0.26666666666666666,0.31050746302479226,1.7972222222222223,3.9814055719091734,4.0,3.0,0.15277777777777776,0.38933791547652247
6807107f-cda7-4197-b8a2-bfa3fa3e14fa,9,22,27,0.3055555555555556,0.15183677678199234,,3.2896534772981516,5.0,3.0,0.07142857142857142,0.0
124c48e0-e083-4fee-9f6d-c1e9fe5eefcd,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
0bcb7edd-0d2e-45d9-a2eb-695e15a30e56,7,6,7,0.14285714285714285,0.2099868416491455,,1.2599210498948734,1.0,1.0,0.03333333333333333,0.0
a0f8cecf-9282-4671-b2d7-caa400ebbc95,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
87919f54-9bbd-4166-8b87-69671048ff7c,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
